Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
1277,Marshay Green,IND,CB,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2012
1277,J.T. Thomas,CHI,OLB,16,0,0,0,0,0,0,0,0,0,0,1,0,0.2,3,2012
1277,Ben Hartsock,CAR,TE,15,0,0,0,0,0,2,30,0,0,0,0,0,0.2,3,2012
1277,Omar Bolden,DEN,S,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3,2012
1277,Heath Farwell,SEA,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3,2012
1277,Myron Lewis,TB,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3,2012
1277,Travian Robertson,ATL,DE,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3,2012
1277,Jacob Cutrera,TB,OLB,8,0,0,0,0,0,0,0,0,0,0,1,0,0.4,3,2012
1277,Tahir Whitehead,DET,OLB,14,0,0,0,0,0,0,0,0,0,0,1,0,0.2,3,2012
1277,Jamaal Anderson,CIN,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,2012
1277,Darrin Walls,NYJ,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,2012
1277,Cliff Matthews,ATL,DT,10,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3,2012
1277,Pannel Egboh,TEN,DE,6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,2012
1277,Sergio Brown,IND,FS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3,2012
1294,Travaris Cadet,NO,RB,13,0,0,0,5,0,5,44,0,0,0,0,0,0.2,2.9,2012
1295,Jerrel Jernigan,NYG,WR,9,0,0,0,6,0,3,22,0,0,0,0,0,0.3,2.8,2012
1296,Jarrett Boykin,GB,WR,10,0,0,0,0,0,5,27,0,0,0,0,0,0.3,2.7,2012
1296,Eric Weems,CHI,WR,16,0,0,0,0,0,2,27,0,0,0,0,1,0.2,2.7,2012
1298,Kris Adams,IND,WR,3,0,0,0,0,0,2,26,0,0,0,0,0,0.9,2.6,2012
1298,Matt Leinart,LV,QB,2,115,0,1,0,0,0,0,0,0,0,0,0,1.3,2.6,2012
1298,Javon Ringer,TEN,RB,2,0,0,0,14,0,3,12,0,0,0,0,0,1.3,2.6,2012
1301,DaJohn Harris,TEN,DT,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.5,2012
1301,George Johnson,MIN,DE,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.5,2012
1301,Josh Mauga,NYJ,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,2012
1301,Jack Crawford,LV,DE,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.5,2012
1301,Adrian Clayborn,TB,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.5,2012
1301,DJ Johnson,WAS,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.5,2012
1307,Chris Owusu,TB,WR,5,0,0,0,0,0,1,24,0,0,0,0,0,0.5,2.4,2012
1307,Bruce Gradkowski,CIN,QB,2,65,0,0,-2,0,0,0,0,0,0,0,0,1.2,2.4,2012
1309,Derek Anderson,CAR,QB,2,58,0,0,0,0,0,0,0,0,0,0,0,1.2,2.32,2012
1310,Dezmon Briscoe,WAS,WR,7,0,0,0,1,0,2,22,0,0,0,0,0,0.3,2.3,2012
1310,Nick Bellore,NYJ,LB,16,0,0,0,0,0,1,23,0,0,0,0,0,0.1,2.3,2012
1312,Matt Flynn,SEA,QB,3,68,0,0,-5,0,0,0,0,0,0,0,0,0.7,2.22,2012
1313,Kregg Lumpkin,NYG,RB,5,0,0,0,42,0,0,0,0,0,0,0,0,0.4,2.2,2012
1313,Mike Cox,ATL,FB,8,0,0,0,0,0,3,22,0,0,0,0,0,0.3,2.2,2012
1315,Alfonso Smith,ARI,RB,11,0,0,0,0,0,2,21,0,0,0,0,0,0.2,2.1,2012
1315,Cory Harkey,LAR,TE,5,0,0,0,0,0,1,21,0,0,0,0,0,0.4,2.1,2012
1315,Chase Daniel,NO,QB,16,10,0,0,17,0,0,0,0,0,0,0,0,0.1,2.1,2012
1315,Rodney McLeod Jr.,LAR,S,16,0,0,0,0,0,1,21,0,0,0,0,0,0.1,2.1,2012
1315,Evan Rodriguez,CHI,TE,12,0,0,0,0,0,4,21,0,0,0,0,0,0.2,2.1,2012
1320,Dan Orlovsky,TB,QB,1,51,0,0,0,0,0,0,0,0,0,0,0,2,2.04,2012
1321,Chris Lewis-Harris,CIN,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2012
1321,Dre Kirkpatrick,CIN,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2,2012
1321,Clark Haggans,SF,LB,9,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,2012
1321,Sergio Kindle,BAL,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2012
1321,Daniel Muir,NYJ,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2,2012
1321,Jason Allen,CIN,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,2012
1321,Brian Rolle,PHI,ILB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,2012
1321,Brian Schaefering,DAL,NT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2,2012
1321,Austin Spitler,MIA,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,2012
1321,Mana Silva,BUF,FS,10,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,2012
1321,Al Woods,PIT,DL,12,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,2012
1321,Justin Cole,LAR,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,2012
1321,Chris White,BUF,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,2012
1321,Carl Ihenacho,LV,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2,2012
1321,Aaron Curry,LV,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2012
1321,Aaron Maybin,NYJ,OLB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,2012
1337,Collin Mooney,TEN,FB,2,0,0,0,19,0,0,0,0,0,0,0,0,1,1.9,2012
1338,Sean Considine,BAL,DB,16,0,0,0,3,0,0,0,0,0,0,0,0,0.1,1.8,2012
1338,Jake O'Connell,KC,TE,8,0,0,0,0,0,3,18,0,0,0,0,0,0.2,1.8,2012
1338,Keith Tandy,TB,SS,9,0,0,0,18,0,0,0,0,0,0,0,0,0.2,1.8,2012
1341,Hayden Smith,NYJ,TE,5,0,0,0,0,0,1,16,0,0,0,0,0,0.3,1.6,2012
1342,Jim Dray,ARI,TE,13,0,0,0,0,0,2,15,0,0,0,0,0,0.1,1.5,2012
1342,Colin Jones,CAR,FS,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5,2012
1342,Phillip Merling,GB,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,2012
1342,Josh Bush,NYJ,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5,2012
1342,Weslye Saunders,IND,TE,11,0,0,0,0,0,2,15,0,0,0,0,0,0.1,1.5,2012
1342,Mardy Gilyard,NYJ,WR,8,0,0,0,0,0,2,15,0,0,0,0,0,0.2,1.5,2012
1342,Mike Rivera,NE,ILB,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5,2012
1342,Kyle Wilber,DAL,OLB,10,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,2012
1342,Tank Carder,CLE,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5,2012
1342,Jerome Murphy,WAS,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,2012
1352,Sammie Stroughter,TB,WR,2,0,0,0,0,0,1,14,0,0,0,0,0,0.7,1.4,2012
1353,Rusty Smith,TEN,QB,1,34,0,0,0,0,0,0,0,0,0,0,0,1.4,1.36,2012
1354,Allen Reisner,JAX,TE,4,0,0,0,0,0,1,13,0,0,0,0,0,0.3,1.3,2012
1354,Jonathan Grimes,JAX,RB,9,0,0,0,6,0,2,7,0,0,0,0,0,0.1,1.3,2012
1354,Jordan White,NYJ,WR,3,0,0,0,0,0,1,13,0,0,0,0,0,0.4,1.3,2012
1357,Kellen Winslow,NE,TE,1,0,0,0,0,0,1,12,0,0,0,0,0,1.2,1.2,2012
1357,Chase Coffman,ATL,TE,5,0,0,0,0,0,1,12,0,0,0,0,0,0.2,1.2,2012
1357,Keiland Williams,WAS,RB,14,0,0,0,3,0,2,9,0,0,0,0,0,0.1,1.2,2012
1357,Anthony Armstrong,DAL,WR,6,0,0,0,0,0,3,12,0,0,0,0,0,0.2,1.2,2012
1361,Andre Holmes,DAL,WR,7,0,0,0,0,0,2,11,0,0,0,0,0,0.2,1.1,2012
1361,Chris Gronkowski,DEN,RB,14,0,0,0,0,0,1,11,0,0,0,0,0,0.1,1.1,2012
1361,Ryan Taylor,GB,TE,16,0,0,0,0,0,1,11,0,0,0,0,0,0.1,1.1,2012
1361,Tyler Thigpen,BUF,RB,4,30,0,0,-1,0,0,0,0,0,0,0,0,0.3,1.1,2012
1361,Matt Asiata,MIN,RB,16,0,0,0,9,0,1,2,0,0,0,0,0,0.1,1.1,2012
1366,Gary Guyton,LAC,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012
1366,Adam Carriker,WAS,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2012
1366,Quinton Pointer,LAR,FS,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2012
1366,Hall Davis,CLE,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2012
1366,Ricky Lumpkin,ARI,NT,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012
1366,Travis Lewis,DET,OLB,13,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,2012
1366,Tavares Gooden,SF,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,2012
1366,Sealver Siliga,DEN,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012
1366,Michael Wilhoite,SF,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2012
1366,Larry Grant,SF,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,2012
1366,Jeff Tarpinian,NE,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,2012
1366,Chris Harris,JAX,CB,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2012
1366,Kaelin Burnett,LV,OLB,6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2012
1366,Jordan Miller,GB,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012
1366,Nate Ebner,NE,SS,15,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,2012
1366,Ty Warren,DEN,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012
1366,Brandon Thompson,CIN,DT,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,2012
1366,Jeris Pendleton,JAX,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2012
1384,Da'Rel Scott,NYG,RB,4,0,0,0,9,0,0,0,0,0,0,0,0,0.2,0.9,2012
1384,Corey McIntyre,BUF,FB,16,0,0,0,0,0,1,9,0,0,0,0,0,0.1,0.9,2012
1384,Courtney Roby,NO,WR,13,0,0,0,0,0,1,9,0,0,0,0,0,0.1,0.9,2012
1387,Lousaka Polite,ATL,FB,6,0,0,0,0,0,1,8,0,0,0,0,0,0.1,0.8,2012
1387,Dominique Jones,IND,TE,4,0,0,0,0,0,1,8,0,0,0,0,0,0.2,0.8,2012
1387,Jordan Todman,JAX,RB,1,0,0,0,8,0,1,0,0,0,0,0,0,0.8,0.8,2012
1387,LaRon Byrd,ARI,WR,4,0,0,0,0,0,1,8,0,0,0,0,0,0.2,0.8,2012
1387,Chris Cooley,WAS,TE,9,0,0,0,0,0,1,8,0,0,0,0,0,0.1,0.8,2012
1387,Robert Hughes,IND,FB,5,0,0,0,5,0,1,3,0,0,0,0,0,0.2,0.8,2012
1393,David Gilreath,PIT,WR,3,0,0,0,7,0,0,0,0,0,0,0,0,0.2,0.7,2012
1393,Reagan Maui'a,ARI,FB,3,0,0,0,0,0,1,7,0,0,0,0,0,0.2,0.7,2012
1393,Dane Sanzenbacher,CIN,WR,5,0,0,0,0,0,1,7,0,0,0,0,0,0.1,0.7,2012
1393,Preston Parker,TB,WR,2,0,0,0,7,0,0,0,0,0,0,0,0,0.4,0.7,2012
1393,Brandon Jacobs,SF,RB,2,0,0,0,7,0,0,0,0,0,0,0,0,0.4,0.7,2012
1393,Tommy Gallarda,ATL,TE,9,0,0,0,0,0,1,7,0,0,0,0,0,0.1,0.7,2012
1399,Isaiah Stanback,JAX,TE,2,0,0,0,0,0,1,6,0,0,0,0,0,0.3,0.6,2012
1399,Evan Moore,PHI,TE,15,0,0,0,0,0,1,6,0,0,0,0,0,0,0.6,2012
1399,Zach Potter,JAX,TE,16,0,0,0,0,0,2,6,0,0,0,0,0,0,0.6,2012
1399,Shaun Chapas,DET,TE,3,0,0,0,0,0,1,6,0,0,0,0,0,0.2,0.6,2012
1399,Austin Collie,IND,WR,1,0,0,0,0,0,1,6,0,0,0,0,0,0.6,0.6,2012
1404,Trent Edwards,PHI,QB,1,14,0,0,0,0,0,0,0,0,0,0,0,0.6,0.56,2012
1405,Stefan Logan,DET,WR,16,0,0,0,17,0,6,28,0,0,0,0,0,0,0.5,2012
1405,Ben Bass,DAL,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,2012
1405,Sean Richardson,GB,SS,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,2012
1405,Bobby Carpenter,NE,LB,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,2012
1405,Will Ta'ufo'ou,JAX,FB,6,0,0,0,0,0,1,5,0,0,0,0,0,0.1,0.5,2012
1405,Robert James,ATL,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2012
1405,Lawrence Sidbury,ATL,DE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2012
1405,Dan Herron,CIN,RB,3,0,0,0,5,0,0,0,0,0,0,0,0,0.2,0.5,2012
1405,Brandon Johnson,PIT,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2012
1405,Marcus Dixon,NYJ,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,2012
1415,David Carr,NYG,QB,2,19,0,0,-3,0,0,0,0,0,0,0,0,0.2,0.46,2012
1416,Brad Smelley,CLE,FB,2,0,0,0,0,0,1,3,0,0,0,0,0,0.2,0.3,2012
1416,Marcus Thigpen,MIA,RB,16,0,0,0,8,0,1,15,0,0,0,0,1,0,0.3,2012
1418,Owen Schmitt,LV,FB,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,2012
1419,Kellen Clemens,LAR,QB,2,39,0,1,5,0,0,0,0,0,0,0,0,0,0.06,2012
1420,Tracy Wilson,TEN,FS,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Markus White,TB,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Trenton Robinson,SF,FS,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Rob Callaway,DAL,DT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Mister Alexander,HOU,ILB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Brandon Burton,MIN,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Garrison Sanborn,BUF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Eddie Pleasant,HOU,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Andrew Sendejo,MIN,FS,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Richie Brockel,CAR,FB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,George Iloka,CIN,SS,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jon Weeks,HOU,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Kevin Barnes,DET,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Matt Daniels,LAR,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,David Gettis,CAR,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Cory Nelms,LV,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,DeMarcus VanDyke,PIT,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Vince Agnew,DAL,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,John Conner,CIN,FB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Brian Jennings,SF,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Brandon Saine,GB,RB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jon Condo,LV,LS,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012
1420,Adrian Robinson,PIT,ILB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Keenan Clayton,LV,OLB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,JJ Jansen,CAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Daniel Graham,NO,TE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Matthew Slater,NE,WR,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Don Muhlbach,DET,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Delano Howell,IND,FS,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Visanthe Shiancoe,NE,TE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Owen Marecic,CLE,FB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Julian Posey,MIA,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Greg Lloyd,BUF,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Dontay Moch,CIN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Anthony Levine Sr.,BAL,DB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Xavier Adibi,TEN,LB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Marcus Forston,NE,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Brett Goode,GB,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Sean Cattouse,LAC,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jeremy Ross,GB,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Michael Egnew,MIA,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Niko Koutouvides,NE,OLB,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Ron Parker,SEA,SS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,LaQuan Williams,BAL,WR,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Cam Johnson,SF,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Teddy Williams,IND,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Justin Snow,WAS,LS,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Bradley Sowell,IND,TE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Vic So'oto,WAS,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Junior Hemingway,KC,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Ryan Rau,PHI,ILB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Josh Harris,ATL,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Cody Grimm,TB,SS,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,David Douglas,TB,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,DeMarco Cosby,JAX,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Kirk Morrison,BUF,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jonas Mouton,LAC,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Terrance Ganaway,LAR,RB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Mike Leach,ARI,LS,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012
1420,Terrell McClain,HOU,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Mike Windt,LAC,LS,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jamari Lattimore,GB,OLB,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Julius Thomas,DEN,TE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Dom DeCicco,CHI,ILB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Beau Brinkley,TEN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Rob Francois,GB,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Kyle Nelson,LAC,LS,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Will Tukuafu,SF,FB,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Patrick Bailey,TEN,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Danny Noble,TB,TE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Adewale Ojomo,NYG,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Danny Aiken,NE,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Marcus Dowtin,NYJ,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jamie McCoy,PIT,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Antwaun Molden,JAX,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Justin Miller,DET,DB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,L.P. Ladouceur,DAL,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Demarcus Dobbs,SF,DT,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jake Bequette,NE,DE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Marshall McFadden,PIT,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Ogemdi Nwagbuo,DET,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Brandon Marshall,JAX,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Anderson Russell,CAR,SS,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Duke Ihenacho,DEN,FS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Adrien Robinson,NYG,TE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Coye Francies,LV,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Chris Carr,LAC,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jay Ross,BUF,DT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jonathon Amaya,MIA,SS,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Michael Smith,TB,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Adrian Hamilton,BAL,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Kevin Cone,ATL,WR,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jake McQuaide,LAR,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jaiquawn Jarrett,PHI,SS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Damon Cromartie-Smith,PIT,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Patrick Turner,NYJ,WR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jordan Bernstine,WAS,FS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,AJ Jenkins,SF,WR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,John Griffin,NYJ,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Zack Nash,ARI,ILB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Sherrick McManis,CHI,DB,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Sammy Brown,LAR,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Brian Sanford,CLE,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Stephen Spach,JAX,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Antone Smith,ATL,RB,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Joe Anderson,CHI,WR,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
1420,DeAndre Presley,MIA,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Colin Cloherty,JAX,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Terrence Frederick,NYG,CB,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Greg Salas,PHI,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Winston Guy,SEA,SS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Travis Goethel,LV,ILB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Roscoe Parrish,TB,WR,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Clint Gresham,SEA,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Darren Evans,TEN,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jaye Howard,SEA,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Christian Thompson,BAL,SS,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Damik Scafe,LAC,DE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Patrick Trahan,CHI,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Jesse Nading,HOU,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1420,Cullen Loeffler,MIN,LS,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
